Barcode,Name,Price,InStock
BRC103354,Item 3354,36.36,369
BRC103355,Item 3355,44.75,187
BRC103356,Item 3356,43.2,496
BRC103357,Item 3357,47.9,500
BRC103358,Item 3358,79.04,306
BRC103359,Item 3359,65.21,356
BRC103360,Item 3360,80.06,236
BRC103361,Item 3361,71.75,204
BRC103362,Item 3362,44.41,296
BRC103363,Item 3363,87.68,178
BRC103364,Item 3364,34.09,294
BRC103365,Item 3365,53.85,233
BRC103366,Item 3366,53.63,382
BRC103367,Item 3367,32.13,177
BRC103368,Item 3368,51.05,430
BRC103369,Item 3369,4.63,330
BRC103370,Item 3370,48.25,344
BRC103371,Item 3371,57.69,228
BRC103372,Item 3372,31.62,171
BRC103373,Item 3373,62.15,80
BRC103374,Item 3374,52.12,407
BRC103375,Item 3375,17.05,465
BRC103376,Item 3376,68.87,404
BRC103377,Item 3377,59.55,408
BRC103378,Item 3378,59.37,454
BRC103379,Item 3379,32.69,251
BRC103380,Item 3380,92.32,46
BRC103381,Item 3381,73.96,187
BRC103382,Item 3382,9.04,300
BRC103383,Item 3383,54.22,146
BRC103384,Item 3384,39.18,98
BRC103385,Item 3385,41.11,345
BRC103386,Item 3386,80.97,430
BRC103387,Item 3387,32.91,196
BRC103388,Item 3388,95.99,92
BRC103389,Item 3389,6.69,15
BRC103390,Item 3390,1.07,123
BRC103391,Item 3391,21.02,351
BRC103392,Item 3392,49.13,88
BRC103393,Item 3393,11.08,384
BRC103394,Item 3394,78.37,182
BRC103395,Item 3395,62.58,241
BRC103396,Item 3396,13.68,145
BRC103397,Item 3397,42.7,114
BRC103398,Item 3398,96.65,18
BRC103399,Item 3399,70.96,419
BRC103400,Item 3400,34.84,211
BRC103401,Item 3401,91.24,289
BRC103402,Item 3402,91.86,435
BRC103403,Item 3403,89.14,464
BRC103404,Item 3404,80.32,121
BRC103405,Item 3405,85.25,165
BRC103406,Item 3406,72.4,487
BRC103407,Item 3407,13.65,442
BRC103408,Item 3408,64.74,14
BRC103409,Item 3409,30.28,146
BRC103410,Item 3410,90.63,35
BRC103411,Item 3411,1.63,20
BRC103412,Item 3412,52.13,368
BRC103413,Item 3413,80.99,228
BRC103414,Item 3414,38.58,183
BRC103415,Item 3415,71.15,373
BRC103416,Item 3416,73.7,217
BRC103417,Item 3417,52.38,162
BRC103418,Item 3418,18.76,103
BRC103419,Item 3419,32.59,313
BRC103420,Item 3420,83.54,75
BRC103421,Item 3421,98.02,322
BRC103422,Item 3422,92.13,472
BRC103423,Item 3423,36.66,121
BRC103424,Item 3424,59.15,270
BRC103425,Item 3425,70.72,301
BRC103426,Item 3426,17.28,312
BRC103427,Item 3427,79.85,294
BRC103428,Item 3428,35.42,498
BRC103429,Item 3429,96.0,425
BRC103430,Item 3430,16.87,301
BRC103431,Item 3431,92.97,249
BRC103432,Item 3432,2.52,393
BRC103433,Item 3433,12.15,11
BRC103434,Item 3434,67.75,226
BRC103435,Item 3435,93.53,397
BRC103436,Item 3436,39.25,83
BRC103437,Item 3437,70.7,132
BRC103438,Item 3438,14.38,473
BRC103439,Item 3439,83.93,212
BRC103440,Item 3440,56.74,234
BRC103441,Item 3441,45.03,397
BRC103442,Item 3442,58.52,116
BRC103443,Item 3443,67.13,93
BRC103444,Item 3444,70.42,374
BRC103445,Item 3445,27.31,246
BRC103446,Item 3446,20.3,276
BRC103447,Item 3447,17.96,456
BRC103448,Item 3448,40.25,187
BRC103449,Item 3449,17.85,466
BRC103450,Item 3450,90.46,270
BRC103451,Item 3451,45.33,205
BRC103452,Item 3452,12.68,436
BRC103453,Item 3453,81.94,399
BRC103454,Item 3454,32.37,90
BRC103455,Item 3455,88.87,343
BRC103456,Item 3456,22.22,60
BRC103457,Item 3457,39.15,97
BRC103458,Item 3458,59.94,85
BRC103459,Item 3459,54.14,351
BRC103460,Item 3460,68.97,414
BRC103461,Item 3461,61.58,79
BRC103462,Item 3462,1.58,293
BRC103463,Item 3463,25.42,311
BRC103464,Item 3464,6.81,160
BRC103465,Item 3465,78.51,354
BRC103466,Item 3466,28.19,327
BRC103467,Item 3467,92.54,412
BRC103468,Item 3468,1.27,144
BRC103469,Item 3469,76.48,166
BRC103470,Item 3470,96.48,346
BRC103471,Item 3471,30.55,423
BRC103472,Item 3472,58.78,64
BRC103473,Item 3473,20.71,85
BRC103474,Item 3474,46.95,240
BRC103475,Item 3475,88.64,457
BRC103476,Item 3476,91.07,312
BRC103477,Item 3477,54.32,458
BRC103478,Item 3478,21.6,295
BRC103479,Item 3479,25.01,169
BRC103480,Item 3480,53.0,315
BRC103481,Item 3481,83.45,120
BRC103482,Item 3482,92.65,153
BRC103483,Item 3483,30.4,450
BRC103484,Item 3484,66.13,484
BRC103485,Item 3485,56.05,369
BRC103486,Item 3486,43.39,284
BRC103487,Item 3487,17.42,428
BRC103488,Item 3488,33.66,232
BRC103489,Item 3489,32.2,376
BRC103490,Item 3490,89.03,160
BRC103491,Item 3491,17.69,458
BRC103492,Item 3492,95.89,469
BRC103493,Item 3493,73.62,356
BRC103494,Item 3494,98.74,384
BRC103495,Item 3495,59.91,182
BRC103496,Item 3496,46.4,173
BRC103497,Item 3497,89.98,210
BRC103498,Item 3498,58.77,430
BRC103499,Item 3499,45.46,101
BRC103500,Item 3500,45.21,249
BRC103501,Item 3501,56.41,300
BRC103502,Item 3502,3.36,403
BRC103503,Item 3503,82.92,298
BRC103504,Item 3504,82.06,357
BRC103505,Item 3505,30.67,162
BRC103506,Item 3506,54.22,59
BRC103507,Item 3507,7.73,347
BRC103508,Item 3508,59.65,237
BRC103509,Item 3509,92.45,387
BRC103510,Item 3510,55.1,224
BRC103511,Item 3511,32.59,426
BRC103512,Item 3512,42.91,288
BRC103513,Item 3513,66.85,118
BRC103514,Item 3514,80.98,287
BRC103515,Item 3515,19.98,269
BRC103516,Item 3516,16.71,341
BRC103517,Item 3517,47.17,221
BRC103518,Item 3518,29.03,283
BRC103519,Item 3519,20.11,39
BRC103520,Item 3520,14.49,261
BRC103521,Item 3521,44.21,460
BRC103522,Item 3522,15.17,477
BRC103523,Item 3523,80.64,60
BRC103524,Item 3524,37.93,277
BRC103525,Item 3525,37.6,371
BRC103526,Item 3526,37.58,293
BRC103527,Item 3527,17.82,166
BRC103528,Item 3528,26.2,66
BRC103529,Item 3529,90.44,228
BRC103530,Item 3530,12.51,280
BRC103531,Item 3531,74.52,481
BRC103532,Item 3532,78.53,16
BRC103533,Item 3533,69.38,390
BRC103534,Item 3534,39.45,276
BRC103535,Item 3535,47.0,374
BRC103536,Item 3536,98.78,443
BRC103537,Item 3537,16.79,82
BRC103538,Item 3538,51.83,153
BRC103539,Item 3539,18.01,140
BRC103540,Item 3540,51.67,28
BRC103541,Item 3541,5.52,204
BRC103542,Item 3542,94.01,168
BRC103543,Item 3543,8.51,359
BRC103544,Item 3544,11.4,452
BRC103545,Item 3545,54.2,339
BRC103546,Item 3546,92.8,462
BRC103547,Item 3547,97.92,14
BRC103548,Item 3548,52.9,342
BRC103549,Item 3549,40.86,312
BRC103550,Item 3550,27.16,4
BRC103551,Item 3551,24.23,155
BRC103552,Item 3552,83.72,122
BRC103553,Item 3553,81.82,427
BRC103554,Item 3554,90.3,179
BRC103555,Item 3555,25.86,238
BRC103556,Item 3556,75.97,187
BRC103557,Item 3557,98.37,286
BRC103558,Item 3558,86.23,464
BRC103559,Item 3559,10.52,268
BRC103560,Item 3560,36.96,211
BRC103561,Item 3561,68.83,37
BRC103562,Item 3562,1.63,395
BRC103563,Item 3563,86.45,377
BRC103564,Item 3564,68.53,72
BRC103565,Item 3565,69.34,406
BRC103566,Item 3566,66.99,149
BRC103567,Item 3567,17.79,6
BRC103568,Item 3568,1.21,305
BRC103569,Item 3569,42.48,309
BRC103570,Item 3570,54.72,65
BRC103571,Item 3571,95.39,435
BRC103572,Item 3572,4.21,12
BRC103573,Item 3573,62.27,191
BRC103574,Item 3574,23.33,260
BRC103575,Item 3575,30.95,312
BRC103576,Item 3576,62.48,410
BRC103577,Item 3577,23.14,22
BRC103578,Item 3578,46.4,30
BRC103579,Item 3579,59.68,322
BRC103580,Item 3580,37.79,213
BRC103581,Item 3581,81.27,468
BRC103582,Item 3582,30.15,99
BRC103583,Item 3583,3.73,471
BRC103584,Item 3584,13.02,81
BRC103585,Item 3585,37.27,124
BRC103586,Item 3586,41.14,22
BRC103587,Item 3587,53.38,240
BRC103588,Item 3588,21.4,20
BRC103589,Item 3589,65.35,203
BRC103590,Item 3590,17.0,36
BRC103591,Item 3591,76.83,455
BRC103592,Item 3592,70.48,139
BRC103593,Item 3593,81.54,56
BRC103594,Item 3594,55.26,459
BRC103595,Item 3595,65.72,157
BRC103596,Item 3596,5.2,253
BRC103597,Item 3597,55.62,228
BRC103598,Item 3598,28.1,421
BRC103599,Item 3599,50.6,249
BRC103600,Item 3600,21.01,484
BRC103601,Item 3601,49.02,371
BRC103602,Item 3602,94.21,163
BRC103603,Item 3603,65.18,492
BRC103604,Item 3604,32.31,381
BRC103605,Item 3605,16.61,125
BRC103606,Item 3606,31.56,385
BRC103607,Item 3607,94.81,415
BRC103608,Item 3608,6.91,103
BRC103609,Item 3609,30.28,220
BRC103610,Item 3610,67.41,387
BRC103611,Item 3611,36.98,252
BRC103612,Item 3612,15.43,230
BRC103613,Item 3613,75.86,14
BRC103614,Item 3614,52.45,160
BRC103615,Item 3615,73.23,39
BRC103616,Item 3616,50.36,30
BRC103617,Item 3617,79.5,138
BRC103618,Item 3618,60.47,393
BRC103619,Item 3619,97.52,52
BRC103620,Item 3620,16.79,317
BRC103621,Item 3621,94.82,487
BRC103622,Item 3622,16.54,125
BRC103623,Item 3623,3.89,8
BRC103624,Item 3624,11.99,400
BRC103625,Item 3625,93.92,49
BRC103626,Item 3626,1.05,225
BRC103627,Item 3627,95.29,490
BRC103628,Item 3628,17.6,86
BRC103629,Item 3629,65.37,280
BRC103630,Item 3630,6.34,460
BRC103631,Item 3631,10.47,92
BRC103632,Item 3632,68.2,357
BRC103633,Item 3633,48.88,382
BRC103634,Item 3634,15.86,278
BRC103635,Item 3635,98.15,377
BRC103636,Item 3636,63.08,289
BRC103637,Item 3637,45.75,265
BRC103638,Item 3638,32.44,370
BRC103639,Item 3639,10.83,344
BRC103640,Item 3640,17.43,285
BRC103641,Item 3641,62.8,161
BRC103642,Item 3642,80.58,81
BRC103643,Item 3643,89.98,36
BRC103644,Item 3644,22.71,63
BRC103645,Item 3645,41.34,338
BRC103646,Item 3646,73.74,352
BRC103647,Item 3647,43.41,28
BRC103648,Item 3648,66.23,160
BRC103649,Item 3649,33.12,492
BRC103650,Item 3650,16.18,419
BRC103651,Item 3651,94.59,144
BRC103652,Item 3652,22.04,292
BRC103653,Item 3653,58.41,200
BRC103654,Item 3654,14.13,92
BRC103655,Item 3655,97.08,108
BRC103656,Item 3656,86.73,24
BRC103657,Item 3657,58.9,207
BRC103658,Item 3658,43.29,380
BRC103659,Item 3659,85.22,155
BRC103660,Item 3660,6.64,226
BRC103661,Item 3661,19.43,56
BRC103662,Item 3662,71.13,184
BRC103663,Item 3663,55.37,190
BRC103664,Item 3664,3.86,84
BRC103665,Item 3665,20.25,496
BRC103666,Item 3666,38.83,497
BRC103667,Item 3667,64.53,350
BRC103668,Item 3668,96.16,400
BRC103669,Item 3669,83.29,123
BRC103670,Item 3670,92.77,200
BRC103671,Item 3671,7.85,226
BRC103672,Item 3672,22.36,421
BRC103673,Item 3673,47.67,166
BRC103674,Item 3674,48.77,302
BRC103675,Item 3675,8.19,357
BRC103676,Item 3676,87.75,58
BRC103677,Item 3677,9.75,143
BRC103678,Item 3678,83.6,485
BRC103679,Item 3679,6.78,163
BRC103680,Item 3680,42.33,476
BRC103681,Item 3681,65.89,95
BRC103682,Item 3682,84.14,54
BRC103683,Item 3683,22.29,47
BRC103684,Item 3684,88.31,191
BRC103685,Item 3685,72.03,485
BRC103686,Item 3686,29.73,424
BRC103687,Item 3687,76.59,275
BRC103688,Item 3688,53.0,255
BRC103689,Item 3689,62.51,288
BRC103690,Item 3690,57.15,164
BRC103691,Item 3691,52.96,215
BRC103692,Item 3692,38.58,252
BRC103693,Item 3693,6.6,479
BRC103694,Item 3694,15.56,334
BRC103695,Item 3695,89.85,379
BRC103696,Item 3696,61.21,271
BRC103697,Item 3697,10.8,350
BRC103698,Item 3698,2.49,61
BRC103699,Item 3699,14.01,238
BRC103700,Item 3700,85.45,2
BRC103701,Item 3701,4.72,15
BRC103702,Item 3702,48.39,107
BRC103703,Item 3703,15.84,359
BRC103704,Item 3704,33.74,66
BRC103705,Item 3705,83.3,223
BRC103706,Item 3706,90.87,142
BRC103707,Item 3707,52.05,493
BRC103708,Item 3708,72.12,457
BRC103709,Item 3709,96.44,322
BRC103710,Item 3710,35.29,452
BRC103711,Item 3711,7.38,106
BRC103712,Item 3712,71.04,467
BRC103713,Item 3713,68.8,277
BRC103714,Item 3714,32.17,67
BRC103715,Item 3715,71.37,229
BRC103716,Item 3716,50.64,203
BRC103717,Item 3717,89.85,95
BRC103718,Item 3718,31.67,242
BRC103719,Item 3719,71.68,174
BRC103720,Item 3720,59.29,136
BRC103721,Item 3721,56.75,274
BRC103722,Item 3722,9.38,320
BRC103723,Item 3723,1.1,86
BRC103724,Item 3724,4.86,13
BRC103725,Item 3725,97.78,369
BRC103726,Item 3726,52.98,355
BRC103727,Item 3727,67.53,497
BRC103728,Item 3728,27.46,124
BRC103729,Item 3729,34.49,160
BRC103730,Item 3730,51.71,194
BRC103731,Item 3731,63.18,240
BRC103732,Item 3732,76.77,405
BRC103733,Item 3733,7.86,217
BRC103734,Item 3734,47.96,311
BRC103735,Item 3735,99.64,193
BRC103736,Item 3736,20.39,235
BRC103737,Item 3737,63.85,62
BRC103738,Item 3738,14.4,79
BRC103739,Item 3739,80.77,322
BRC103740,Item 3740,9.44,445
BRC103741,Item 3741,43.05,253
BRC103742,Item 3742,93.31,490
BRC103743,Item 3743,94.68,323
BRC103744,Item 3744,97.58,478
BRC103745,Item 3745,5.74,149
BRC103746,Item 3746,11.76,459
BRC103747,Item 3747,33.03,176
BRC103748,Item 3748,36.15,23
BRC103749,Item 3749,18.92,128
BRC103750,Item 3750,95.04,229
BRC103751,Item 3751,99.16,266
BRC103752,Item 3752,35.37,3
BRC103753,Item 3753,14.15,384
BRC103754,Item 3754,79.12,140
BRC103755,Item 3755,36.76,88
BRC103756,Item 3756,11.12,12
BRC103757,Item 3757,86.95,118
BRC103758,Item 3758,40.71,227
BRC103759,Item 3759,37.31,167
BRC103760,Item 3760,16.37,272
BRC103761,Item 3761,51.88,244
BRC103762,Item 3762,93.24,377
BRC103763,Item 3763,96.49,220
BRC103764,Item 3764,7.36,32
BRC103765,Item 3765,87.87,254
BRC103766,Item 3766,7.12,75
BRC103767,Item 3767,45.59,312
BRC103768,Item 3768,90.84,76
BRC103769,Item 3769,47.44,208
BRC103770,Item 3770,75.37,235
BRC103771,Item 3771,79.0,490
BRC103772,Item 3772,4.53,313
BRC103773,Item 3773,24.94,12
BRC103774,Item 3774,59.56,297
BRC103775,Item 3775,6.31,329
BRC103776,Item 3776,59.59,332
BRC103777,Item 3777,24.07,146
BRC103778,Item 3778,34.79,147
BRC103779,Item 3779,1.28,21
BRC103780,Item 3780,46.31,89
BRC103781,Item 3781,23.15,378
BRC103782,Item 3782,80.98,40
BRC103783,Item 3783,50.81,380
BRC103784,Item 3784,29.23,159
BRC103785,Item 3785,61.61,426
BRC103786,Item 3786,96.53,72
BRC103787,Item 3787,12.9,258
BRC103788,Item 3788,96.8,211
BRC103789,Item 3789,85.03,23
BRC103790,Item 3790,23.63,122
BRC103791,Item 3791,37.28,207
BRC103792,Item 3792,79.01,112
BRC103793,Item 3793,9.77,95
BRC103794,Item 3794,66.69,251
BRC103795,Item 3795,16.38,396
BRC103796,Item 3796,66.3,298
BRC103797,Item 3797,2.3,319
BRC103798,Item 3798,19.28,467
BRC103799,Item 3799,69.81,21
BRC103800,Item 3800,86.32,486
BRC103801,Item 3801,70.87,245
BRC103802,Item 3802,91.63,170
BRC103803,Item 3803,72.16,51
BRC103804,Item 3804,6.65,452
BRC103805,Item 3805,56.17,327
BRC103806,Item 3806,19.85,203
BRC103807,Item 3807,54.02,314
BRC103808,Item 3808,86.48,381
BRC103809,Item 3809,63.53,25
BRC103810,Item 3810,70.5,163
BRC103811,Item 3811,14.63,335
BRC103812,Item 3812,31.32,185
BRC103813,Item 3813,46.11,287
BRC103814,Item 3814,72.82,466
BRC103815,Item 3815,6.59,81
BRC103816,Item 3816,76.95,168
BRC103817,Item 3817,87.39,218
BRC103818,Item 3818,84.18,285
BRC103819,Item 3819,49.02,195
BRC103820,Item 3820,51.65,405
BRC103821,Item 3821,43.62,174
BRC103822,Item 3822,66.15,39
BRC103823,Item 3823,49.46,52
BRC103824,Item 3824,45.39,278
BRC103825,Item 3825,15.32,234
BRC103826,Item 3826,17.53,293
BRC103827,Item 3827,32.02,58
BRC103828,Item 3828,95.01,72
BRC103829,Item 3829,86.76,420
BRC103830,Item 3830,50.96,357
BRC103831,Item 3831,73.6,71
BRC103832,Item 3832,23.98,283
BRC103833,Item 3833,96.86,292
BRC103834,Item 3834,86.81,147
BRC103835,Item 3835,63.73,52
BRC103836,Item 3836,7.59,6
BRC103837,Item 3837,95.59,365
BRC103838,Item 3838,48.47,55
BRC103839,Item 3839,69.23,375
BRC103840,Item 3840,11.88,284
BRC103841,Item 3841,83.39,428
BRC103842,Item 3842,22.28,20
BRC103843,Item 3843,62.05,276
BRC103844,Item 3844,61.91,246
BRC103845,Item 3845,71.7,381
BRC103846,Item 3846,9.88,330
BRC103847,Item 3847,20.36,386
BRC103848,Item 3848,30.22,470
BRC103849,Item 3849,33.55,395
BRC103850,Item 3850,4.81,306
BRC103851,Item 3851,74.79,172
BRC103852,Item 3852,27.95,247
BRC103853,Item 3853,58.23,183
BRC103854,Item 3854,66.71,238
BRC103855,Item 3855,9.11,241
BRC103856,Item 3856,64.54,105
BRC103857,Item 3857,2.29,351
BRC103858,Item 3858,64.93,31
BRC103859,Item 3859,43.36,290
BRC103860,Item 3860,26.68,159
BRC103861,Item 3861,54.44,4
BRC103862,Item 3862,26.28,285
BRC103863,Item 3863,9.57,14
BRC103864,Item 3864,35.35,150
BRC103865,Item 3865,38.83,472
BRC103866,Item 3866,13.62,384
BRC103867,Item 3867,95.08,16
BRC103868,Item 3868,27.4,469
BRC103869,Item 3869,44.24,16
BRC103870,Item 3870,77.99,56
BRC103871,Item 3871,23.13,226
BRC103872,Item 3872,32.48,358
BRC103873,Item 3873,31.55,122
BRC103874,Item 3874,39.6,28
BRC103875,Item 3875,94.87,7
BRC103876,Item 3876,5.83,97
BRC103877,Item 3877,11.28,203
BRC103878,Item 3878,82.3,35
BRC103879,Item 3879,4.73,369
BRC103880,Item 3880,33.14,362
BRC103881,Item 3881,47.95,83
BRC103882,Item 3882,87.87,340
BRC103883,Item 3883,11.42,23
BRC103884,Item 3884,38.74,84
BRC103885,Item 3885,59.01,6
BRC103886,Item 3886,98.91,354
BRC103887,Item 3887,38.31,223
BRC103888,Item 3888,2.07,417
BRC103889,Item 3889,48.36,350
BRC103890,Item 3890,79.59,18
BRC103891,Item 3891,15.48,55
BRC103892,Item 3892,58.02,95
BRC103893,Item 3893,30.14,399
BRC103894,Item 3894,51.34,224
BRC103895,Item 3895,40.04,202
BRC103896,Item 3896,3.07,486
BRC103897,Item 3897,99.09,145
BRC103898,Item 3898,62.92,192
BRC103899,Item 3899,29.45,47
BRC103900,Item 3900,73.68,2
BRC103901,Item 3901,42.95,414
BRC103902,Item 3902,72.71,238
BRC103903,Item 3903,62.55,188
BRC103904,Item 3904,6.56,327
BRC103905,Item 3905,27.47,335
BRC103906,Item 3906,60.82,62
BRC103907,Item 3907,7.4,79
BRC103908,Item 3908,58.9,229
BRC103909,Item 3909,88.56,228
BRC103910,Item 3910,60.71,87
BRC103911,Item 3911,33.32,153
BRC103912,Item 3912,18.77,225
BRC103913,Item 3913,77.44,164
BRC103914,Item 3914,38.58,158
BRC103915,Item 3915,10.86,104
BRC103916,Item 3916,49.81,497
BRC103917,Item 3917,89.27,44
BRC103918,Item 3918,25.77,111
BRC103919,Item 3919,82.17,224
BRC103920,Item 3920,24.15,210
BRC103921,Item 3921,37.62,147
BRC103922,Item 3922,20.11,270
BRC103923,Item 3923,6.13,275
BRC103924,Item 3924,76.9,367
BRC103925,Item 3925,38.7,107
BRC103926,Item 3926,27.62,228
BRC103927,Item 3927,57.55,20
BRC103928,Item 3928,52.49,8
BRC103929,Item 3929,12.36,104
BRC103930,Item 3930,26.86,372
BRC103931,Item 3931,86.29,351
BRC103932,Item 3932,35.45,101
BRC103933,Item 3933,51.23,484
BRC103934,Item 3934,26.03,23
BRC103935,Item 3935,77.84,399
BRC103936,Item 3936,25.42,294
BRC103937,Item 3937,51.76,232
BRC103938,Item 3938,17.32,29
BRC103939,Item 3939,16.51,153
BRC103940,Item 3940,26.59,45
BRC103941,Item 3941,14.8,407
BRC103942,Item 3942,10.33,413
BRC103943,Item 3943,30.26,217
BRC103944,Item 3944,61.44,186
BRC103945,Item 3945,96.66,390
BRC103946,Item 3946,80.98,359
BRC103947,Item 3947,97.41,9
BRC103948,Item 3948,70.95,486
BRC103949,Item 3949,27.25,432
BRC103950,Item 3950,80.38,464
BRC103951,Item 3951,91.29,90
BRC103952,Item 3952,53.48,2
BRC103953,Item 3953,90.06,302
BRC103954,Item 3954,36.52,453
BRC103955,Item 3955,61.73,246
BRC103956,Item 3956,2.45,339
BRC103957,Item 3957,33.27,210
BRC103958,Item 3958,82.53,117
BRC103959,Item 3959,30.08,199
BRC103960,Item 3960,12.08,494
BRC103961,Item 3961,39.11,389
BRC103962,Item 3962,72.85,287
BRC103963,Item 3963,82.54,319
BRC103964,Item 3964,3.98,340
BRC103965,Item 3965,73.95,126
BRC103966,Item 3966,15.59,179
BRC103967,Item 3967,40.31,75
BRC103968,Item 3968,45.94,325
BRC103969,Item 3969,78.41,410
BRC103970,Item 3970,86.78,355
BRC103971,Item 3971,15.58,365
BRC103972,Item 3972,13.64,77
BRC103973,Item 3973,67.8,379
BRC103974,Item 3974,18.54,164
BRC103975,Item 3975,30.68,51
BRC103976,Item 3976,66.0,44
BRC103977,Item 3977,85.73,23
BRC103978,Item 3978,17.26,200
BRC103979,Item 3979,61.08,21
BRC103980,Item 3980,68.73,322
BRC103981,Item 3981,50.47,384
BRC103982,Item 3982,60.48,136
BRC103983,Item 3983,70.41,373
BRC103984,Item 3984,6.75,353
BRC103985,Item 3985,1.88,160
BRC103986,Item 3986,82.47,383
BRC103987,Item 3987,41.11,3
BRC103988,Item 3988,17.81,156
BRC103989,Item 3989,80.62,122
BRC103990,Item 3990,97.9,12
BRC103991,Item 3991,82.25,111
BRC103992,Item 3992,49.13,61
BRC103993,Item 3993,10.64,99
BRC103994,Item 3994,90.86,176
BRC103995,Item 3995,31.08,337
BRC103996,Item 3996,51.23,140
BRC103997,Item 3997,93.88,269
BRC103998,Item 3998,96.75,289
BRC103999,Item 3999,44.89,182
BRC104000,Item 4000,95.55,252
BRC104001,Item 4001,94.89,453
BRC104002,Item 4002,72.54,51
BRC104003,Item 4003,4.33,422
BRC104004,Item 4004,85.48,95
BRC104005,Item 4005,91.26,62
BRC104006,Item 4006,13.91,381
BRC104007,Item 4007,21.72,10
BRC104008,Item 4008,59.35,178
BRC104009,Item 4009,6.37,435
BRC104010,Item 4010,40.4,344
BRC104011,Item 4011,98.15,489
BRC104012,Item 4012,39.21,143
BRC104013,Item 4013,12.25,344
BRC104014,Item 4014,28.19,123
BRC104015,Item 4015,65.3,292
BRC104016,Item 4016,6.14,491
BRC104017,Item 4017,9.17,89
BRC104018,Item 4018,49.71,47
BRC104019,Item 4019,50.73,258
BRC104020,Item 4020,47.6,262
BRC104021,Item 4021,68.89,448
BRC104022,Item 4022,96.64,382
BRC104023,Item 4023,31.49,24
BRC104024,Item 4024,4.47,115
BRC104025,Item 4025,17.77,474
BRC104026,Item 4026,20.58,470
BRC104027,Item 4027,77.43,57
BRC104028,Item 4028,31.3,130
BRC104029,Item 4029,10.02,101
BRC104030,Item 4030,44.46,463
BRC104031,Item 4031,78.04,437
BRC104032,Item 4032,24.84,442
BRC104033,Item 4033,94.78,463
BRC104034,Item 4034,78.62,480
BRC104035,Item 4035,19.44,382
BRC104036,Item 4036,81.75,100
BRC104037,Item 4037,29.02,499
BRC104038,Item 4038,57.27,433
BRC104039,Item 4039,81.46,399
BRC104040,Item 4040,25.54,78
BRC104041,Item 4041,67.78,163
BRC104042,Item 4042,89.44,289
BRC104043,Item 4043,49.13,64
BRC104044,Item 4044,36.04,281
BRC104045,Item 4045,58.16,64
BRC104046,Item 4046,8.1,307
BRC104047,Item 4047,26.18,172
BRC104048,Item 4048,66.72,68
BRC104049,Item 4049,11.94,126
BRC104050,Item 4050,28.98,316
BRC104051,Item 4051,52.05,163
BRC104052,Item 4052,94.04,307
BRC104053,Item 4053,87.8,467
BRC104054,Item 4054,37.74,52
BRC104055,Item 4055,9.01,95
BRC104056,Item 4056,39.16,15
BRC104057,Item 4057,31.02,224
BRC104058,Item 4058,57.07,325
BRC104059,Item 4059,57.19,455
BRC104060,Item 4060,97.06,443
BRC104061,Item 4061,87.82,203
BRC104062,Item 4062,90.62,44
BRC104063,Item 4063,73.56,476
BRC104064,Item 4064,99.22,191
BRC104065,Item 4065,93.97,224
BRC104066,Item 4066,81.0,214
BRC104067,Item 4067,57.42,411
BRC104068,Item 4068,43.76,26
BRC104069,Item 4069,71.46,500
BRC104070,Item 4070,62.46,347
BRC104071,Item 4071,97.7,267
BRC104072,Item 4072,98.05,109
BRC104073,Item 4073,27.16,71
BRC104074,Item 4074,28.58,235
BRC104075,Item 4075,92.23,224
BRC104076,Item 4076,28.18,330
BRC104077,Item 4077,98.21,375
BRC104078,Item 4078,98.02,293
BRC104079,Item 4079,63.18,250
BRC104080,Item 4080,79.45,372
BRC104081,Item 4081,75.43,402
BRC104082,Item 4082,64.32,350
BRC104083,Item 4083,42.11,222
BRC104084,Item 4084,6.49,226
BRC104085,Item 4085,28.15,180
BRC104086,Item 4086,61.66,408
BRC104087,Item 4087,11.48,5
BRC104088,Item 4088,72.91,473
BRC104089,Item 4089,6.02,368
BRC104090,Item 4090,71.02,351
BRC104091,Item 4091,95.43,185
BRC104092,Item 4092,44.24,178
BRC104093,Item 4093,85.97,94
BRC104094,Item 4094,34.95,44
BRC104095,Item 4095,35.5,404
BRC104096,Item 4096,38.57,302
BRC104097,Item 4097,44.81,7
BRC104098,Item 4098,93.62,205
